,Family 1,Family 2,Scicore 1,Scicore 2,Diff Score
81717,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81718,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81719,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81720,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81721,LokiPasswordStealer,LokiPasswordStealer,False,False,97.0
81722,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81723,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81724,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81725,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81726,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81727,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81728,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81729,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81730,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81731,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81732,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81733,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81734,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81735,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81736,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81737,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81738,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81739,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81740,LokiPasswordStealer,LokiPasswordStealer,False,False,69.0
81741,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81742,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81743,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81744,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81745,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81746,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81747,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81748,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81749,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81750,LokiPasswordStealer,LokiPasswordStealer,False,False,99.0
81751,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81752,LokiPasswordStealer,LokiPasswordStealer,False,False,99.0
81753,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81754,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81755,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81756,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81757,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81758,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81759,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81760,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81761,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81762,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81763,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81764,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81765,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81766,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81767,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81768,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81769,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81770,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81771,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81772,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81773,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81774,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81775,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81776,LokiPasswordStealer,LokiPasswordStealer,False,False,99.0
81777,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81778,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81779,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81780,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81781,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81782,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81783,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81784,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81785,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81786,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81787,LokiPasswordStealer,LokiPasswordStealer,False,False,49.0
81788,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81789,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81790,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81791,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81792,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81793,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81794,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81795,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81796,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81797,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81798,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81799,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81800,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81801,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81802,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81803,LokiPasswordStealer,LokiPasswordStealer,False,False,99.0
81804,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81805,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81806,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81807,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81808,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81809,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81810,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81811,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81812,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81813,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81814,LokiPasswordStealer,LokiPasswordStealer,False,False,93.0
81815,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81816,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81817,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81818,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81819,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81820,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81821,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81822,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81823,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81824,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81825,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81826,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81827,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81828,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81829,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81830,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81831,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81832,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81833,LokiPasswordStealer,LokiPasswordStealer,False,False,100.0
81834,Ohagi,Ohagi,False,False,35.0
81835,Ohagi,Ohagi,False,False,41.0
81836,Ohagi,Ohagi,False,False,38.0
81837,Ohagi,Ohagi,False,False,94.0
81838,Ohagi,Ohagi,False,False,97.0
81839,Ohagi,Ohagi,False,False,99.0
81840,,,,,
81841,Ohagi,Ohagi,False,False,52.0
81842,Ohagi,Ohagi,False,False,52.0
81843,,,,,
81844,,,,,
81845,,,,,
81846,,,,,
81847,,,,,
81848,,,,,
81849,,,,,
81850,,,,,
81851,,,,,
81852,,,,,
81853,,,,,
81854,,,,,
81855,Okiru,Okiru,False,False,99.0
81856,,,,,
81857,,,,,
81858,,,,,
81859,,,,,
81860,Okiru,Okiru,False,False,96.0
81861,,,,,
81862,,,,,
81863,,,,,
81864,,,,,
81865,,,,,
81866,,,,,
81867,,,,,
81868,,,,,
81869,,,,,
81870,,,,,
81871,Okiru,Okiru,False,False,96.0
81872,,,,,
81873,Okiru,Mirai,False,False,36.0
81874,,,,,
81875,,,,,
81876,,,,,
81877,,,,,
81878,,,,,
81879,Okiru,Okiru,False,False,99.0
81880,,,,,
81881,,,,,
81882,OldGremlin,OldGremlin,False,False,80.0
81883,OldGremlin,OldGremlin,False,False,65.0
81884,,,,,
81885,,,,,
81886,OldGremlin,OldGremlin,False,False,80.0
81887,,,,,
81888,,,,,
81889,,,,,
81890,OnlinerSpambot,OnlinerSpambot,False,False,100.0
81891,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81892,OnlinerSpambot,OnlinerSpambot,False,False,97.0
81893,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81894,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81895,OnlinerSpambot,OnlinerSpambot,False,False,100.0
81896,OnlinerSpambot,OnlinerSpambot,False,False,100.0
81897,OnlinerSpambot,OnlinerSpambot,False,False,97.0
81898,,,,,
81899,OnlinerSpambot,OnlinerSpambot,False,False,94.0
81900,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81901,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81902,,,,,
81903,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81904,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81905,,,,,
81906,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81907,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81908,OnlinerSpambot,OnlinerSpambot,False,False,100.0
81909,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81910,,,,,
81911,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81912,OnlinerSpambot,OnlinerSpambot,False,False,80.0
81913,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81914,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81915,OnlinerSpambot,OnlinerSpambot,False,False,82.0
81916,OnlinerSpambot,OnlinerSpambot,False,False,97.0
81917,OnlinerSpambot,OnlinerSpambot,False,False,96.0
81918,,,,,
81919,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81920,OnlinerSpambot,OnlinerSpambot,False,False,94.0
81921,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81922,OnlinerSpambot,OnlinerSpambot,False,False,100.0
81923,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81924,OnlinerSpambot,OnlinerSpambot,False,False,93.0
81925,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81926,OnlinerSpambot,OnlinerSpambot,False,False,83.0
81927,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81928,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81929,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81930,,,,,
81931,OnlinerSpambot,OnlinerSpambot,False,False,94.0
81932,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81933,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81934,OnlinerSpambot,OnlinerSpambot,False,False,83.0
81935,,,,,
81936,OnlinerSpambot,OnlinerSpambot,False,False,90.0
81937,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81938,OnlinerSpambot,OnlinerSpambot,False,False,100.0
81939,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81940,OnlinerSpambot,OnlinerSpambot,False,False,97.0
81941,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81942,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81943,OnlinerSpambot,OnlinerSpambot,False,False,93.0
81944,,,,,
81945,,,,,
81946,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81947,,,,,
81948,OnlinerSpambot,OnlinerSpambot,False,False,96.0
81949,,,,,
81950,OnlinerSpambot,OnlinerSpambot,False,False,79.0
81951,OnlinerSpambot,OnlinerSpambot,False,False,97.0
81952,OnlinerSpambot,OnlinerSpambot,False,False,94.0
81953,,,,,
81954,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81955,OnlinerSpambot,OnlinerSpambot,False,False,90.0
81956,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81957,OnlinerSpambot,OnlinerSpambot,False,False,100.0
81958,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81959,OnlinerSpambot,OnlinerSpambot,False,False,91.0
81960,,,,,
81961,OnlinerSpambot,OnlinerSpambot,False,False,88.0
81962,OnlinerSpambot,OnlinerSpambot,False,False,97.0
81963,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81964,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81965,OnlinerSpambot,OnlinerSpambot,False,False,83.0
81966,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81967,OnlinerSpambot,OnlinerSpambot,False,False,100.0
81968,OnlinerSpambot,OnlinerSpambot,False,False,100.0
81969,OnlinerSpambot,OnlinerSpambot,False,False,88.0
81970,OnlinerSpambot,OnlinerSpambot,False,False,100.0
81971,,,,,
81972,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81973,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81974,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81975,OnlinerSpambot,OnlinerSpambot,False,False,72.0
81976,OnlinerSpambot,OnlinerSpambot,False,False,50.0
81977,,,,,
81978,OnlinerSpambot,OnlinerSpambot,False,False,96.0
81979,OnlinerSpambot,OnlinerSpambot,False,False,96.0
81980,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81981,OnlinerSpambot,OnlinerSpambot,False,False,47.0
81982,OnlinerSpambot,OnlinerSpambot,False,False,96.0
81983,OnlinerSpambot,OnlinerSpambot,False,False,100.0
81984,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81985,OnlinerSpambot,OnlinerSpambot,False,False,71.0
81986,OnlinerSpambot,OnlinerSpambot,False,False,63.0
81987,OnlinerSpambot,OnlinerSpambot,False,False,38.0
81988,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81989,OnlinerSpambot,OnlinerSpambot,False,False,97.0
81990,OnlinerSpambot,OnlinerSpambot,False,False,100.0
81991,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81992,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81993,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81994,OnlinerSpambot,OnlinerSpambot,False,False,71.0
81995,OnlinerSpambot,OnlinerSpambot,False,False,41.0
81996,OnlinerSpambot,OnlinerSpambot,False,False,82.0
81997,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81998,OnlinerSpambot,OnlinerSpambot,False,False,99.0
81999,OnlinerSpambot,OnlinerSpambot,False,False,97.0
82000,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82001,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82002,OnlinerSpambot,OnlinerSpambot,False,False,69.0
82003,OnlinerSpambot,OnlinerSpambot,False,False,83.0
82004,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82005,OnlinerSpambot,OnlinerSpambot,False,False,83.0
82006,OnlinerSpambot,OnlinerSpambot,False,False,100.0
82007,OnlinerSpambot,OnlinerSpambot,False,False,58.0
82008,,,,,
82009,,,,,
82010,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82011,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82012,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82013,OnlinerSpambot,OnlinerSpambot,False,False,96.0
82014,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82015,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82016,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82017,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82018,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82019,OnlinerSpambot,OnlinerSpambot,False,False,60.0
82020,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82021,OnlinerSpambot,OnlinerSpambot,False,False,49.0
82022,OnlinerSpambot,OnlinerSpambot,False,False,100.0
82023,OnlinerSpambot,OnlinerSpambot,False,False,100.0
82024,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82025,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82026,OnlinerSpambot,OnlinerSpambot,False,False,97.0
82027,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82028,OnlinerSpambot,OnlinerSpambot,False,False,100.0
82029,OnlinerSpambot,OnlinerSpambot,False,False,100.0
82030,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82031,OnlinerSpambot,Koadic,False,False,80.0
82032,OnlinerSpambot,OnlinerSpambot,False,False,99.0
82033,OnlinerSpambot,OnlinerSpambot,False,False,94.0
82034,Ngrbot,Ngrbot,False,False,97.0
82035,Ngrbot,Ngrbot,False,False,54.0
82036,Ngrbot,Ngrbot,False,False,96.0
82037,Ngrbot,Ngrbot,False,False,99.0
82038,Ngrbot,Ngrbot,False,False,96.0
82039,Ngrbot,Ngrbot,False,False,93.0
82040,Ngrbot,Ngrbot,False,False,91.0
82041,Ngrbot,Ngrbot,False,False,97.0
82042,Ngrbot,Ngrbot,False,False,82.0
82043,Ngrbot,Ngrbot,False,False,93.0
82044,Ngrbot,Ngrbot,False,False,97.0
82045,Ngrbot,Ngrbot,False,False,88.0
82046,Ngrbot,Ngrbot,False,False,97.0
82047,Ngrbot,Ngrbot,False,False,96.0
82048,Ngrbot,Ngrbot,False,False,36.0
82049,Ngrbot,Ngrbot,False,False,100.0
82050,Ngrbot,Ngrbot,False,False,90.0
82051,Ngrbot,Ngrbot,False,False,93.0
82052,Ngrbot,Ngrbot,False,False,99.0
82053,Ngrbot,Ngrbot,False,False,54.0
82054,Ngrbot,Ngrbot,False,False,91.0
82055,Ngrbot,Ngrbot,False,False,99.0
82056,Ngrbot,Ngrbot,False,False,97.0
82057,Ngrbot,Ngrbot,False,False,68.0
82058,Ngrbot,Ngrbot,False,False,99.0
82059,Ngrbot,Ngrbot,False,False,68.0
82060,Ngrbot,Ngrbot,False,False,90.0
82061,Ngrbot,Ngrbot,False,False,93.0
82062,Ngrbot,Ngrbot,False,False,90.0
82063,,,,,
82064,Ngrbot,Ngrbot,False,False,97.0
82065,Ngrbot,Ngrbot,False,False,96.0
82066,Ngrbot,Ngrbot,False,False,88.0
82067,Ngrbot,Ngrbot,False,False,97.0
82068,,,,,
82069,Ngrbot,Ngrbot,False,False,77.0
82070,Ngrbot,Ngrbot,False,False,96.0
82071,Ngrbot,Ngrbot,False,False,85.0
82072,Ngrbot,Ngrbot,False,False,97.0
82073,Ngrbot,Ngrbot,False,False,90.0
82074,Ngrbot,Ngrbot,False,False,93.0
82075,,,,,
82076,Ngrbot,Ngrbot,False,False,94.0
82077,Ngrbot,Ngrbot,False,False,99.0
82078,Ngrbot,Ngrbot,False,False,99.0
82079,Ngrbot,Ngrbot,False,False,60.0
82080,Ngrbot,Ngrbot,False,False,88.0
82081,Ngrbot,Ngrbot,False,False,91.0
82082,Ngrbot,Ngrbot,False,False,96.0
82083,Ngrbot,Ngrbot,False,False,58.0
82084,Ngrbot,Ngrbot,False,False,97.0
82085,Ngrbot,Ngrbot,False,False,99.0
82086,Ngrbot,Ngrbot,False,False,100.0
82087,Ngrbot,Ngrbot,False,False,97.0
82088,Ngrbot,Ngrbot,False,False,96.0
82089,Ngrbot,Ngrbot,False,False,93.0
82090,Ngrbot,Ngrbot,False,False,83.0
82091,Ngrbot,Ngrbot,False,False,82.0
82092,Ngrbot,Ngrbot,False,False,97.0
82093,,,,,
82094,Ngrbot,Ngrbot,False,False,93.0
82095,Ngrbot,Ngrbot,False,False,93.0
82096,Ngrbot,Ngrbot,False,False,97.0
82097,Ngrbot,Ngrbot,False,False,99.0
82098,Ngrbot,Ngrbot,False,False,74.0
82099,Ngrbot,Ngrbot,False,False,90.0
82100,Ngrbot,Ngrbot,False,False,91.0
82101,Ngrbot,Ngrbot,False,False,94.0
82102,Ngrbot,Ngrbot,False,False,97.0
82103,Ngrbot,Ngrbot,False,False,83.0
82104,Ngrbot,Ngrbot,False,False,97.0
82105,,,,,
82106,Ngrbot,Ngrbot,False,False,83.0
82107,Ngrbot,Ngrbot,False,False,90.0
82108,Ngrbot,Ngrbot,False,False,97.0
82109,Ngrbot,Ngrbot,False,False,94.0
82110,Ngrbot,Ngrbot,False,False,96.0
82111,Ngrbot,Ngrbot,False,False,90.0
82112,Ngrbot,Ngrbot,False,False,96.0
82113,Ngrbot,Ngrbot,False,False,55.0
82114,Ngrbot,Ngrbot,False,False,96.0
82115,Ngrbot,Ngrbot,False,False,93.0
82116,Ngrbot,Ngrbot,False,False,93.0
82117,Ngrbot,Ngrbot,False,False,99.0
82118,Ngrbot,Ngrbot,False,False,94.0
82119,Ngrbot,Ngrbot,False,False,91.0
82120,Ngrbot,Ngrbot,False,False,100.0
82121,Ngrbot,Ngrbot,False,False,91.0
82122,Ngrbot,Ngrbot,False,False,94.0
82123,Ngrbot,Ngrbot,False,False,97.0
82124,Ngrbot,Ngrbot,False,False,99.0
82125,,,,,
82126,Ngrbot,Ngrbot,False,False,93.0
82127,Ngrbot,Ngrbot,False,False,96.0
82128,,,,,
82129,Ngrbot,Ngrbot,False,False,97.0
82130,Ngrbot,Ngrbot,False,False,91.0
82131,Ngrbot,Ngrbot,False,False,99.0
82132,,,,,
82133,Ngrbot,Ngrbot,False,False,58.0
82134,Ngrbot,Ngrbot,False,False,94.0
82135,Ngrbot,Ngrbot,False,False,96.0
82136,Ngrbot,Ngrbot,False,False,94.0
82137,Ngrbot,Ngrbot,False,False,97.0
82138,Ngrbot,Ngrbot,False,False,99.0
82139,Ngrbot,Ngrbot,False,False,99.0
82140,Ngrbot,Ngrbot,False,False,96.0
82141,Ngrbot,Ngrbot,False,False,91.0
82142,Ngrbot,Ngrbot,False,False,94.0
82143,Ngrbot,Ngrbot,False,False,97.0
82144,Ngrbot,Ngrbot,False,False,99.0
82145,,,,,
82146,Ngrbot,Ngrbot,False,False,94.0
82147,Ngrbot,Ngrbot,False,False,94.0
82148,Ngrbot,Ngrbot,False,False,93.0
82149,Ngrbot,Ngrbot,False,False,96.0
82150,Ngrbot,Ngrbot,False,False,99.0
82151,Ngrbot,Ngrbot,False,False,96.0
82152,,,,,
82153,Ngrbot,Ngrbot,False,False,96.0
82154,Ngrbot,Ngrbot,False,False,93.0
82155,Ngrbot,Ngrbot,False,False,94.0
82156,Ngrbot,Ngrbot,False,False,83.0
82157,Ngrbot,Ngrbot,False,False,57.0
82158,Ngrbot,Ngrbot,False,False,80.0
82159,Ngrbot,Ngrbot,False,False,93.0
82160,,,,,
82161,Ngrbot,Ngrbot,False,False,94.0
82162,Ngrbot,Ngrbot,False,False,65.0
82163,Ngrbot,Ngrbot,False,False,94.0
82164,Ngrbot,Ngrbot,False,False,94.0
82165,Ngrbot,Ngrbot,False,False,82.0
82166,Ngrbot,Ngrbot,False,False,97.0
82167,Ngrbot,Ngrbot,False,False,57.0
82168,,,,,
82169,Ngrbot,Ngrbot,False,False,57.0
82170,,,,,
82171,Ngrbot,Ngrbot,False,False,85.0
82172,Ngrbot,Ngrbot,False,False,99.0
82173,Ngrbot,Ngrbot,False,False,91.0
82174,Ngrbot,Ngrbot,False,False,100.0
82175,Ngrbot,Ngrbot,False,False,90.0
82176,Ngrbot,Ngrbot,False,False,99.0
82177,Ngrbot,Ngrbot,False,False,50.0
82178,Ngrbot,Ngrbot,False,False,50.0
82179,Ngrbot,Ngrbot,False,False,49.0
82180,Ngrbot,Ngrbot,False,False,99.0
82181,Ngrbot,Ngrbot,False,False,97.0
82182,Ngrbot,Ngrbot,False,False,97.0
82183,Ngrbot,Ngrbot,False,False,96.0
82184,Ngrbot,Ngrbot,False,False,85.0
82185,Ngrbot,Ngrbot,False,False,90.0
82186,Ngrbot,Ngrbot,False,False,94.0
82187,Ngrbot,Ngrbot,False,False,99.0
82188,Ngrbot,Ngrbot,False,False,97.0
82189,Ngrbot,Ngrbot,False,False,96.0
82190,Ngrbot,Ngrbot,False,False,83.0
82191,Ngrbot,Ngrbot,False,False,97.0
82192,Ngrbot,Ngrbot,False,False,97.0
82193,,,,,
82194,Ngrbot,Ngrbot,False,False,97.0
82195,Ngrbot,Ngrbot,False,False,96.0
82196,Ngrbot,Ngrbot,False,False,96.0
82197,,,,,
82198,Ngrbot,Ngrbot,False,False,96.0
82199,Ngrbot,Ngrbot,False,False,83.0
82200,,,,,
82201,Ngrbot,Ngrbot,False,False,99.0
82202,Ngrbot,Ngrbot,False,False,99.0
82203,Ngrbot,Ngrbot,False,False,96.0
82204,Ngrbot,Ngrbot,False,False,44.0
82205,Ngrbot,Ngrbot,False,False,91.0
82206,Ngrbot,Ngrbot,False,False,93.0
82207,Ngrbot,Ngrbot,False,False,93.0
82208,Ngrbot,Ngrbot,False,False,96.0
82209,Ngrbot,Ngrbot,False,False,99.0
82210,Ngrbot,Ngrbot,False,False,91.0
82211,Ngrbot,Ngrbot,False,False,99.0
82212,Ngrbot,Ngrbot,False,False,72.0
82213,Ngrbot,Ngrbot,False,False,93.0
82214,,,,,
82215,Ngrbot,Ngrbot,False,False,99.0
82216,Ngrbot,Ngrbot,False,False,97.0
82217,Ngrbot,Ngrbot,False,False,58.0
82218,Ngrbot,Ngrbot,False,False,96.0
82219,Ngrbot,Ngrbot,False,False,96.0
82220,Ngrbot,Ngrbot,False,False,99.0
82221,Ngrbot,Ngrbot,False,False,50.0
82222,Ngrbot,Ngrbot,False,False,93.0
82223,Ngrbot,Ngrbot,False,False,94.0
82224,Ngrbot,Ngrbot,False,False,86.0
82225,Ngrbot,Ngrbot,False,False,94.0
82226,,,,,
82227,Ngrbot,Ngrbot,False,False,96.0
82228,,,,,
82229,Ngrbot,Ngrbot,False,False,96.0
82230,Ngrbot,Ngrbot,False,False,94.0
82231,Ngrbot,Ngrbot,False,False,97.0
82232,,,,,
82233,,,,,
82234,QtBot,QtBot,False,False,91.0
82235,QtBot,QtBot,False,False,77.0
82236,QtBot,QtBot,False,False,68.0
82237,QtBot,QtBot,False,False,100.0
82238,QtBot,QtBot,False,False,94.0
82239,QtBot,QtBot,False,False,100.0
82240,QtBot,QtBot,False,False,93.0
82241,QtBot,QtBot,False,False,100.0
82242,QtBot,QtBot,False,False,97.0
82243,,,,,
82244,QtBot,QtBot,False,False,100.0
82245,QtBot,QtBot,False,False,74.0
82246,QtBot,QtBot,False,False,99.0
82247,QtBot,QtBot,False,False,100.0
82248,QtBot,QtBot,False,False,94.0
82249,QtBot,QtBot,False,False,75.0
82250,QtBot,QtBot,False,False,100.0
82251,QtBot,QtBot,False,False,69.0
82252,,,,,
82253,QtBot,QtBot,False,False,93.0
82254,QtBot,QtBot,False,False,99.0
82255,QtBot,QtBot,False,False,100.0
82256,QtBot,QtBot,False,False,93.0
82257,QtBot,QtBot,False,False,83.0
82258,QtBot,QtBot,False,False,96.0
82259,,,,,
82260,QtBot,QtBot,False,False,93.0
82261,,,,,
82262,QtBot,QtBot,False,False,91.0
82263,QtBot,QtBot,False,False,63.0
82264,QtBot,QtBot,False,False,86.0
82265,QtBot,QtBot,False,False,100.0
82266,QtBot,QtBot,False,False,80.0
82267,QtBot,QtBot,False,False,94.0
82268,QtBot,QtBot,False,False,96.0
82269,QtBot,QtBot,False,False,100.0
